SMILES,HBA,BertzCT,TPSA,RotB,LogP,MolWt,AroProp,logS
CC34CCC1C(CCC2=CC(=O)CCC12O)C3CCC4(O)C#C,3,629.2882690727863,57.53,0,2.607400000000001,314.42500000000007,0.0,-4.57
CNc2cnn(c1cccc(c1)C(F)(F)F)c(=O)c2Cl,4,697.0773947833336,46.92,2,2.946400000000001,303.67100000000005,0.6,-4.046
ClC(Cl)C(c1ccc(Cl)cc1)c2ccccc2Cl ,0,519.572130204195,0.0,3,5.929000000000003,320.04600000000005,0.6666666666666666,-6.51
Nc1ccccc1O,2,164.63833891467198,46.25,0,0.9744,109.128,0.75,-0.72
Nc1ccccc1Cl,1,164.63833891467198,26.02,0,1.9222,127.574,0.75,-1.52
Clc1ccccc1Br,0,164.63833891467198,0.0,0,3.1025,191.455,0.75,-3.19
Clc1ccccc1I,0,164.63833891467198,0.0,0,2.9446000000000003,238.455,0.75,-3.54
Clc1ccccc1N(=O)=O,2,261.67965837655686,43.14,1,2.2482,157.55599999999998,0.6,-2.55
CCCCCCCC,0,25.019550008653873,0.0,5,3.3668000000000022,114.232,0.0,-5.24
CCOC(=O)N,2,52.75488750216347,52.32,1,0.1016000000000001,89.09400000000001,0.0,0.85
Fc1ccccc1Br,0,164.63833891467198,0.0,0,2.5882000000000005,175.0,0.75,-2.7
NC(=O)c1ccccc1O,2,257.53794892648057,63.32000000000001,1,0.4911,137.13799999999998,0.6,-1.82
COc1ccccc1O,2,195.86256853719752,29.46,1,1.4008,124.13899999999995,0.6666666666666666,-1.96
Nc1ccccc1N(=O)=O,3,259.67965837655686,69.16,1,1.177,138.126,0.6,-1.96
COc1ccccc1N(=O)=O,3,272.1431256273244,52.37,2,1.6033999999999995,153.13699999999997,0.5454545454545454,-1.96
Oc1ccccc1N(=O)=O,3,258.9247708743934,63.37,1,1.3004000000000002,139.11,0.6,-1.74
Cc1ccccc1N(=O)=O,2,257.53794892648057,43.14,1,1.90322,137.138,0.6,-2.33
CCCN(CCC)c1c(cc(cc1N(=O)=O)S(N)(=O)=O)N(=O)=O,7,677.2562499222905,149.67999999999998,8,1.7768000000000002,346.3650000000001,0.2608695652173913,-5.16
c1cc2ccc(OC)c(CC=C(C)(C))c2oc1=O ,3,646.3265679125369,39.44,3,3.3103000000000025,244.2899999999999,0.5555555555555556,-4.314
Cc1ccccc1N,1,160.49662946459569,26.02,0,1.57722,107.156,0.75,-2.21
CC(C)Oc1cc(c(Cl)cc1Cl)n2nc(oc2=O)C(C)(C)C,5,742.2214387407037,57.26,3,4.217000000000003,345.22600000000017,0.5,-5.696
CNC(=O)ON=C(SC)C(=O)N(C)C,5,252.56457479341313,70.99999999999999,1,0.1070999999999999,219.266,0.0,0.106
OC3N=C(c1ccccc1)c2cc(Cl)ccc2NC3=O ,3,698.2746308195048,61.690000000000005,1,2.4478999999999997,286.718,0.6,-3.952
CC1=C(C(=O)Nc2ccccc2)S(=O)(=O)CCO1,4,589.7632423953789,72.47,2,1.3016,267.306,0.3333333333333333,-2.281
Cc1ccccc1C,0,156.14811391899892,0.0,0,2.30344,106.168,0.75,-2.8
CCCCC1C(=O)N(N(C1=O)c2ccc(O)cc2)c3ccccc3 ,3,728.0369369106378,60.85000000000001,5,3.493400000000002,324.38000000000005,0.5,-3.73
Nc1ccc(cc1)c2ccc(N)cc2,2,371.5796467381504,52.04,1,2.518,184.242,0.8571428571428571,-2.7
ClC(Cl)C(c1ccc(Cl)cc1)c2ccc(Cl)cc2 ,0,456.8221302041951,0.0,3,5.929000000000003,320.04600000000005,0.6666666666666666,-7.2
ClC(Cl)=C(c1ccc(Cl)cc1)c2ccc(Cl)cc2,0,516.2479162169986,0.0,2,6.187900000000003,318.0300000000001,0.6666666666666666,-6.9
Nc1ccc(O)cc1,2,147.38833891467198,46.25,0,0.9744,109.128,0.75,-0.8
O=C1NC(=O)C(=O)N1 ,3,155.36734879116756,75.27,0,-1.6476000000000002,114.06,0.0,-0.4
CCOP(=S)(OCC)Oc1ccc(cc1)N(=O)=O,6,440.0861904749746,70.83000000000001,7,3.2711000000000023,291.26500000000004,0.3333333333333333,-4.66
Nc1ccc(cc1)c2ccc(N)cc2,2,371.5796467381504,52.04,1,2.518,184.242,0.8571428571428571,-2.7
CC(=O)Nc1ccc(Br)cc1,1,255.2994975838911,29.1,1,2.4075,214.062,0.5454545454545454,-3.083
Brc1ccc(I)cc1,0,147.38833891467198,0.0,0,3.053700000000001,282.90599999999995,0.75,-4.56
CC(=O)Nc1ccc(Cl)cc1,1,255.2994975838911,29.1,1,2.2984,169.611,0.5454545454545454,-2.843
Nc1ccc(Cl)cc1,1,147.38833891467198,26.02,0,1.9222,127.574,0.75,-1.66
Clc1ccc(Br)cc1,0,147.38833891467198,0.0,0,3.102500000000001,191.455,0.75,-3.63
Clc1ccc(I)cc1,0,147.38833891467198,0.0,0,2.944600000000001,238.455,0.75,-4.03
Clc1ccc(cc1)N(=O)=O,2,244.4296583765568,43.14,1,2.2482000000000006,157.55599999999998,0.6,-2.92
Cc1ccc(O)cc1,1,143.24662946459569,20.23,0,1.7006199999999998,108.14,0.75,-0.73
CCCCN(CC)C(=O)SCCC,2,138.88643538696058,20.31,6,3.3716000000000026,203.35099999999997,0.0,-3.53
Clc1ccc(CN(C2CCCC2)C(=O)Nc3ccccc3)cc1,1,636.1790056264635,32.34,4,5.316700000000004,328.84299999999996,0.5217391304347826,-5.915
Clc1cc(Cl)c(Cl)c(Cl)c1Cl,0,267.2643837476986,0.0,0,4.9536,250.339,0.5454545454545454,-5.65
ClC(Cl)C(Cl)(Cl)Cl,0,51.5907190016011,0.0,0,3.1603000000000003,202.295,0.0,-2.6
Oc1c(Cl)c(Cl)c(Cl)c(Cl)c1Cl,1,230.20322477240757,20.23,0,4.6592,266.33799999999997,0.5,-4.28
Cc1cc(C)c(C)c(C)c1C,0,256.3300514214521,0.0,0,3.2287000000000017,148.249,0.5454545454545454,-4.0
CCCCC,0,7.509775004326938,0.0,2,2.1965000000000003,72.151,0.0,-3.18
O=C1NC(=O)NC(=O)C1(CC)C(C)CCC,3,305.19136469282626,75.27000000000001,4,1.1849999999999992,226.27599999999995,0.0,-2.39
CCCCCOC(=O)C,2,78.98533616859814,26.3,4,1.7397,130.18699999999998,0.0,-1.89
CCCCC(=O)OCC,2,78.98533616859814,26.3,4,1.7397,130.18699999999998,0.0,-2.25
CCCCCc1ccccc1,0,176.4896154807834,0.0,4,3.4193000000000024,148.249,0.5454545454545454,-4.64
CCCCCC1CCCC1,0,70.10749561002055,0.0,4,3.7569000000000026,140.26999999999998,0.0,-6.08
Cc1cc(ccc1NS(=O)(=O)C(F)(F)F)S(=O)(=O)c2ccccc2,4,953.2592296776228,80.31,4,3.0893200000000016,379.381,0.5,-3.8
CC1(C)C(C=C(Cl)Cl)C1C(=O)OCc2cccc(Oc3ccccc3)c2,3,811.0157196010406,35.53,6,6.113300000000004,391.2940000000001,0.4615384615384615,-6.291
c1cc2cccc3c4cccc5cccc(c(c1)c23)c54,0,917.0049697160238,0.0,0,5.737200000000003,252.31599999999997,1.0,-8.804
CC(=O)Nc1ccc(F)cc1,1,255.2994975838911,29.1,1,1.7840999999999998,153.156,0.5454545454545454,-1.78
CCOc1ccc(NC(=O)C)cc1,2,279.48114931490306,38.33,3,2.0437,179.219,0.4615384615384615,-2.35
c1ccc2c(c1)ccc3ccccc32,0,539.0090985891403,0.0,0,3.993000000000002,178.23399999999998,1.0,-5.26
c1ccc2c(c1)cnc3ccccc23 ,1,544.2063511621126,12.89,0,3.388000000000001,179.22199999999998,1.0,-2.78
CCOc1ccccc1,1,157.4784207656209,9.23,2,2.0853,122.16699999999996,0.6666666666666666,-2.33
COC(=O)Nc1cccc(OC(=O)Nc2cccc(C)c2)c1,4,685.3509531428246,76.66,3,3.784220000000002,300.314,0.5454545454545454,-4.805
CCC1(C(=O)NC(=O)NC1=O)c2ccccc2 ,3,461.78392534517104,75.27000000000001,2,0.7003999999999997,232.239,0.3529411764705882,-2.322
c1ccccc1O,1,134.10736969541458,20.23,0,1.3922,94.113,0.8571428571428571,0.0
Oc1ccc(cc1)C2(OC(=O)c3ccccc23)c4ccc(O)cc4 ,4,865.6287032132534,66.76,2,3.560100000000002,318.32800000000003,0.75,-2.9
CC(C)=CC3C(C(=O)OCc2cccc(Oc1ccccc1)c2)C3(C)C ,3,801.2124604900832,35.53,6,5.760500000000005,350.4580000000001,0.4615384615384615,-5.24
CCCCC1C(=O)N(N(C1=O)c2ccccc2)c3ccccc3 ,2,627.5305050940952,40.620000000000005,5,3.7878000000000025,308.38100000000003,0.5217391304347826,-3.81
NNc1ccccc1,2,147.87452390041133,38.05,1,0.9722000000000002,108.14399999999998,0.75,0.07
OCc1ccccc1,1,145.73281445033504,20.23,1,1.1789,108.13999999999996,0.75,-0.4
NC(=S)Nc1ccccc1,1,220.3075329961489,38.05,1,1.3421,152.22199999999998,0.6,-1.77
O=C1NC(=O)C(N1)(c2ccccc2)c3ccccc3,2,583.6085383833889,58.2,2,1.7695999999999998,252.273,0.631578947368421,-4.097
CCOP(=S)(OCC)SCSCC,5,155.81664443119072,18.46,8,3.727700000000003,260.38599999999997,0.0,-4.11
CCOP(=S)(OCC)SCn1c(=O)oc2cc(Cl)ccc12,7,719.6059926791268,53.6,7,4.236100000000003,367.8160000000001,0.4285714285714285,-5.233
CCOP(=S)(OCC)ON=C(C#N)c1ccccc1,6,503.4558226694405,63.84,7,3.228380000000002,298.304,0.3157894736842105,-4.862
c1cC2C(=O)NC(=O)C2cc1,2,249.81664552240943,46.17,0,0.0011999999999999,149.149,0.0,-2.932
O=C1NC(=O)c2ccccc12 ,2,310.70022420887335,46.17,0,0.5702,147.13299999999998,0.5454545454545454,-2.61
N#Cc1ccccc1C#N,2,281.76485559073006,47.58,0,1.42996,128.13399999999996,0.6,-2.38
CC(=O)Nc1ccc(O)cc1,2,253.2994975838911,49.33,1,1.3505999999999998,151.165,0.5454545454545454,-1.03
Oc1ccc(C=O)cc1,2,200.66106510209752,37.3,1,1.2047,122.12299999999998,0.6666666666666666,-0.96
c1ccc2c(c1)ccc3c2ccc4c5ccccc5ccc43,0,1071.5478172121288,0.0,0,6.299400000000004,278.354,1.0,-7.87
O=C(C=CC=Cc2ccc1OCOc1c2)N3CCCCC3,3,571.3979945235308,38.77,3,2.997200000000001,285.343,0.2857142857142857,-3.46
O=Cc2ccc1OCOc1c2 ,3,293.3886867286258,35.53,1,1.2278,150.13299999999998,0.5454545454545454,-1.63
CCCOP(=S)(OCCC)SCC(=O)N1CCCCC1C,5,356.1282826724072,38.77,9,4.198300000000004,353.4900000000001,0.0,-4.15
CN(C)C(=O)Oc1nc(nc(C)c1C)N(C)C,5,429.72476191133063,58.56000000000001,2,1.2198399999999998,238.29099999999997,0.3529411764705882,-1.95
CN2C(=C(O)c1ccccc1S2(=O)=O)C(=O)Nc3ccccn3 ,5,907.3290496863176,99.6,2,1.5810000000000002,331.353,0.5217391304347826,-4.16
COc1ccc(C=O)cc1,2,213.20412994838864,26.3,2,1.5076999999999998,136.14999999999998,0.6,-1.49
Cc1ccc(N)cc1,1,143.24662946459569,26.02,0,1.5772199999999998,107.156,0.75,-1.21
Nc1ccc(cc1)N(=O)=O,3,242.4296583765568,69.16,1,1.177,138.126,0.6,-2.37
COc1ccc(cc1)N(=O)=O,3,254.89312562732437,52.37,2,1.6033999999999995,153.13699999999997,0.5454545454545454,-2.41
Oc1ccc(cc1)N(=O)=O,3,241.67477087439332,63.37,1,1.3003999999999998,139.11,0.6,-0.74
Cc1ccc(cc1)N(=O)=O,2,240.2879489264805,43.14,1,1.90322,137.138,0.6,-2.49
Oc1ccc(cc1)c2ccccc2,1,375.62904776215686,20.23,1,3.0592000000000015,170.211,0.9230769230769232,-3.48
CC34CCC1C(CC=C2CC(O)CCC12C)C3CCC4=O,2,507.69574308017087,37.3,0,3.879200000000002,288.43100000000004,0.0,-4.12
CC12CC(O)C3C(CCC4=CC(=O)C=CC34C)C2CCC1(O)C(=O)CO,5,723.9130815015496,94.83,2,1.5576,360.4500000000002,0.0,-3.18
CC(=O)OCC(=O)C3(O)CCC4C2CCC1=CC(=O)C=CC1(C)C2C(O)CC34C ,6,827.2246952751074,100.90000000000002,3,2.1284,402.48700000000014,0.0,-4.37
CC(=O)C3CCC4C2CC=C1CC(O)CCC1(C)C2CCC34C ,2,550.0448238342481,37.3,1,4.515300000000004,316.48500000000007,0.0,-4.65
CCC1(C(=O)NCNC1=O)c2ccccc2,2,398.2867539129217,58.2,2,0.5378999999999994,218.256,0.375,-2.64
CCC1(C(C)C)C(=O)NC(=O)NC1=O ,3,276.43219213017323,75.27000000000001,2,0.4047999999999999,198.222,0.0,-2.21
CC12CC2(C)C(=O)N(C1=O)c3cc(Cl)cc(Cl)c3,2,554.4040824461513,37.38,1,3.2829000000000024,284.142,0.3333333333333333,-4.8
CC(=O)C1CCC2C3CCC4=CC(=O)CCC4(C)C3CCC12C,2,588.6489897976311,34.14,1,4.723500000000005,314.46900000000005,0.0,-4.42
COc1nc(NC(C)C)nc(NC(C)C)n1,6,311.73131572503644,71.96000000000001,5,1.5208,225.296,0.375,-2.478
CSc1nc(NC(C)C)nc(NC(C)C)n1,6,311.73131572503644,62.73,5,2.2341,241.364,0.375,-4.1
CC(C)N(C(=O)CCl)c1ccccc1 ,1,297.41565806557145,20.31,3,2.666800000000001,211.69200000000004,0.4285714285714285,-2.48
CCC,0,0.0,0.0,0,1.4163,44.096999999999994,0.0,-1.94
CCC(=O)Nc1ccc(Cl)c(Cl)c1,1,325.3907822709721,29.1,2,3.3419000000000016,218.08299999999997,0.4615384615384615,-3.0
CC(C)Nc1nc(Cl)nc(NC(C)C)n1,5,298.02878439482896,62.73,4,2.1655999999999995,229.71500000000003,0.4,-4.43
CCNP(=S)(OC)OC(=CC(=O)OC(C)C)C,5,330.2675873523821,56.790000000000006,7,2.3388,281.314,0.0,-3.408
CCCC1COC(Cn2cncn2)(O1)c3ccc(Cl)cc3Cl,5,635.7227266811392,49.17,5,3.653400000000003,342.2260000000001,0.5,-3.493
CCC=O,1,17.24511249783653,17.07,1,0.5952999999999999,58.08,0.0,0.58
CCC#N,1,33.03830640231605,23.79,0,0.91998,55.07999999999999,0.0,0.28
CNC(=O)Oc1ccccc1OC(C)C,3,336.3598482774644,47.56,3,2.192,209.245,0.4,-2.05
CCCOC(=O)C,2,59.10049400592804,26.3,2,0.9595,102.13299999999998,0.0,-0.72
CCCC(=O)OC,2,59.10049400592804,26.3,2,0.9595,102.13299999999998,0.0,-1.92
CCCOC=O,2,34.52932501298081,26.3,3,0.5694,88.10599999999998,0.0,-0.49
CCCCC(=O)OC,2,68.92878689342031,26.3,3,1.3496,116.15999999999998,0.0,-1.34
CCCc1ccccc1,0,152.9490957526401,0.0,2,2.639100000000001,120.19499999999996,0.6666666666666666,-3.37
CCCC1CCCC1,0,51.058650025961626,0.0,2,2.976700000000002,112.216,0.0,-4.74
CC=C,0,7.509775004326938,0.0,0,1.1923,42.081,0.0,-1.08
CCCOC(C)C,1,33.161259458730164,9.23,3,1.8214,102.17699999999998,0.0,-1.34
CC#C,0,21.509775004326936,0.0,0,0.6395,40.065000000000005,0.0,-0.41
CC(C)(C)c1ccc(O)cc1,1,228.04484428381983,20.23,0,2.689700000000001,150.22099999999998,0.5454545454545454,-2.41
c2cnc1ncncc1n2,4,280.72468835360144,51.56,0,0.4197999999999998,132.12599999999998,1.0,0.02
c1ccc(cc1)c2ccc(cc2)c3ccccc3,0,548.7160655475084,0.0,2,5.0206000000000035,230.31,1.0,-7.11
Cc1ccc(cc1)S(=O)(=O)N,2,339.20825254565904,60.16,1,0.6424200000000001,171.22099999999998,0.5454545454545454,-1.74
Cc1ccc(C)cc1,0,138.89811391899892,0.0,0,2.30344,106.168,0.75,-2.77
CC1=C(CCCO1)C(=O)Nc2ccccc2 ,2,409.20058758574135,38.33,2,2.709500000000001,217.26800000000003,0.375,-2.56
NC(=O)c1cnccn1,3,208.7029090820639,68.87,1,-0.4245000000000001,123.11499999999998,0.6666666666666666,-0.667
Nc2cnn(c1ccccc1)c(=O)c2Cl,4,536.1089189358535,60.91,1,1.4681,221.647,0.8,-2.878
c1cc2ccc3cccc4ccc(c1)c2c34,0,666.6198058168793,0.0,0,4.584000000000002,202.25599999999997,1.0,-6.176
c1ccnnc1,2,77.47078006212229,25.78,0,0.4765999999999999,80.08999999999999,1.0,1.1
c1ccncc1,1,75.86113958768547,12.89,0,1.0816,79.10199999999998,1.0,0.76
c1cncnc1,2,77.47078006212229,25.78,0,0.4765999999999999,80.08999999999999,1.0,1.1
CN(C)C(=O)Oc1cc(C)nn1c2ccccc2,4,546.6189292272288,47.36000000000001,2,2.2411200000000004,245.282,0.6111111111111112,-2.09
CCC2NC(=O)c1cc(c(Cl)cc1N2)S(N)(=O)=O,4,615.039073944342,101.29,2,0.8788,289.7440000000001,0.3333333333333333,-3.29
c1ccc2ncccc2c1,1,275.7051383449476,12.89,0,2.2348,129.16199999999998,1.0,-1.3
ClC(Cl)CC(=O)NC2=C(Cl)C(=O)c1ccccc1C2=O,3,637.5034812482794,63.24,3,2.8260000000000005,332.57000000000005,0.3,-5.03
Clc1c(Cl)c(Cl)c(N(=O)=O)c(Cl)c1Cl,2,390.1682702160744,43.14,1,4.8618,295.336,0.4285714285714285,-5.82
OCC1OC(CO)(OC2OC(COC3OC(CO)C(O)C(O)C3O)C(O)C(O)C2O)C(O)C1O,16,653.442936810205,268.67999999999995,8,-7.571399999999989,504.4380000000001,0.0,-0.41
CCC1(C(=O)NC(=O)NC1=O)C2=CCC3CCC2C3,3,474.91954501412886,75.27000000000001,2,1.4952,262.30899999999997,0.0,-2.696
CCN2c1ncccc1N(C)C(=O)c3cccnc23 ,4,640.8480202986965,49.330000000000005,1,2.2245999999999997,254.293,0.631578947368421,-2.62
C1SC(=S)NC1(=O),3,108.10331482049531,29.1,0,0.1342999999999999,133.197,0.0,-1.77
Cc3cc2nc1c(=O)[nH]c(=O)nc1n(CC(O)C(O)C(O)CO)c2cc3C,9,1075.453994856704,161.56,5,-1.7235599999999989,376.36900000000014,0.5185185185185185,-3.685
CCCOC(=O)c1ccc(N)cc1,3,279.48114931490306,52.32,3,1.8356,179.21899999999997,0.4615384615384615,-2.452
COP(=S)(OC)Oc1cc(Cl)c(Cl)cc1Cl,4,432.78186641075825,27.69,4,4.542900000000002,321.549,0.375,-5.72
COc5cc4OCC3Oc2c1CC(Oc1ccc2C(=O)C3c4cc5OC)C(C)=C ,6,1040.1489593987324,63.22,3,3.7033000000000023,394.42300000000023,0.4137931034482758,-4.42
CC(C)NC(=O)N1CC(=O)N(C1=O)c2cc(Cl)cc(Cl)c2,3,598.4290902164756,69.72,2,2.880000000000001,330.17100000000005,0.2857142857142857,-4.376
O2c1ccccc1N(C)C(=O)c3cccnc23 ,3,595.4782632095028,42.43,0,2.4639000000000006,226.235,0.7058823529411765,-3.672
O2c1ccc(N)cc1N(C)C(=O)c3cc(C)ccc23 ,3,679.8409463497773,55.56,0,2.9595200000000013,254.289,0.631578947368421,-3.928
CCN2c1nc(Cl)ccc1N(C)C(=O)c3cccnc23 ,4,688.6241630195811,49.330000000000005,1,2.878000000000001,288.73800000000006,0.6,-4.114
CCN2c1nc(C)cc(C(F)(F)F)c1NC(=O)c3cccnc23 ,4,788.7768361651831,58.120000000000005,1,3.5275200000000018,322.29,0.5217391304347826,-4.207
CCN2c1nc(C)cc(C)c1NC(=O)c3cccnc23 ,4,696.268023368677,58.120000000000005,1,2.817140000000001,268.32,0.6,-4.554
CCN2c1ncccc1N(C)C(=S)c3cccnc23 ,4,640.8480202986965,32.260000000000005,1,2.759900000000001,270.361,0.631578947368421,-4.634
CCN2c1ccccc1N(C)C(=S)c3cccnc23 ,3,638.7927427712117,19.37,1,3.3649000000000022,269.373,0.631578947368421,-4.706
CCN2c1ccccc1N(C)C(=O)c3ccccc23 ,2,636.150989207503,23.55,1,3.4346000000000023,252.31699999999995,0.631578947368421,-4.749
CCN2c1ncccc1N(CC)C(=O)c3cccnc23 ,4,655.826702521381,49.330000000000005,2,2.614700000000001,268.32,0.6,-2.86
C2c1ccccc1N(CCF)C(=O)c3ccccc23 ,1,623.6509276194483,20.31,2,3.2071000000000023,255.29199999999997,0.631578947368421,-4.799
CCN2c1cc(N(C)C)cc(C)c1NC(=O)c3cccnc23 ,4,739.4339512236614,48.47,2,3.1797200000000014,296.374,0.5454545454545454,-4.871
CCN2c1cc(OC)cc(C)c1NC(=O)c3cccnc23 ,4,712.6634312277487,54.46,2,3.122320000000001,283.331,0.5714285714285714,-5.153
CCN2c1cc(Cl)ccc1NC(=O)c3cccnc23 ,3,656.8893784000563,45.23,1,3.458700000000001,273.723,0.631578947368421,-5.36
O2c1cc(C)ccc1N(C)C(=O)c3cc(N)cnc23 ,4,682.3864488729351,68.45,0,2.35452,255.277,0.631578947368421,-3.043
CCN2c1ccccc1N(C)C(=O)c3cccnc23 ,3,638.7927427712117,36.44,1,2.829600000000001,253.30499999999995,0.631578947368421,-3.324
CCN2c1nc(N(C)(CCO))ccc1NC(=O)c3cccnc23 ,6,734.1605762946307,81.59000000000002,4,1.6287999999999996,313.36100000000005,0.5217391304347826,-3.36
C2c1ccccc1N(CCF)C(=O)c3ccccc23 ,1,623.6509276194483,20.31,2,3.2071000000000023,255.29199999999997,0.631578947368421,-3.535
O2c1ccccc1N(CC)C(=O)c3ccccc23 ,2,606.9475261916774,29.54,1,3.4590000000000023,239.274,0.6666666666666666,-3.68
OCC2OC(Oc1ccccc1CO)C(O)C(O)C2O,7,436.4827775269219,119.61,4,-1.6424000000000003,286.28,0.3,-0.85
NC(=O)c1ccccc1O,2,257.53794892648057,63.32000000000001,1,0.4911,137.13799999999998,0.6,-1.836
c1ccccc1NC(=O)c2c(O)cccc2,2,494.2955976569277,49.33,2,2.6445,213.236,0.75,-3.59
CC3C2CCC1(C)C=CC(=O)C(=C1C2OC3=O)C,3,499.8681035469155,43.370000000000005,0,2.419600000000001,246.30599999999995,0.0,-3.09
O=C1NC(=O)NC(=O)C1(C(C)CCC)CC=C,3,342.76224197658604,75.27000000000001,5,1.3510999999999993,238.28699999999995,0.0,-2.356
CC1CCCCC1NC(=O)Nc2ccccc2,1,363.74477608966487,41.13,2,3.386800000000001,232.32700000000003,0.3529411764705882,-4.11
CCNc1nc(Cl)nc(NCC)n1 ,5,253.3354536837115,62.73,4,1.3885999999999998,201.661,0.4615384615384615,-4.55
CSc1nc(nc(n1)N(C)C)N(C)C,6,286.349990391818,45.150000000000006,3,0.7254999999999998,213.31,0.4285714285714285,-2.676
OCC(O)C(O)C(O)C(O)CO,6,104.6059378176129,121.38,5,-3.5854000000000004,182.172,0.0,1.09
CSCS(=O)CC(CO)NC(=O)C=Cc1c(C)[nH]c(=O)[nH]c1=O,6,710.2969217059044,132.11999999999998,8,-1.068879999999999,361.4450000000001,0.2608695652173913,-1.981
CC(=O)SC4CC1=CC(=O)CCC1(C)C5CCC2(C)C(CCC23CCC(=O)O3)C45,5,817.6983003627337,60.44,1,4.852300000000005,416.58300000000025,0.0,-4.173
CCCCOc1ccc(C(=O)OCC)c(c1)N(CC)CC ,4,441.66140284393384,38.77,9,3.8884000000000034,293.40700000000004,0.2857142857142857,-3.84
CC34CCC1C(CCC2CC(=O)CCC12C)C3CCC4O ,2,458.4827066363416,37.3,0,3.9591000000000034,290.44699999999995,0.0,-4.743
COP(=O)(OC)OC(=CCl)c1cc(Cl)c(Cl)cc1Cl,4,538.5763442423939,44.760000000000005,5,5.6015000000000015,365.96400000000006,0.3157894736842105,-4.522
C=Cc1ccccc1,0,162.65300142116237,0.0,1,2.3296,104.15199999999996,0.75,-2.82
C1OC1c2ccccc2 ,1,188.98242576044356,12.53,1,1.7579,120.15099999999995,0.6666666666666666,-1.6
O=C1CCC(=O)N1,2,104.8582023226588,46.17,0,-0.577,99.089,0.0,0.3
OCC2OC(OC1(CO)OC(CO)C(O)C1O)C(O)C(O)C2O ,11,393.2032272794937,189.52999999999997,5,-5.395599999999993,342.297,0.0,0.79
NC(=N)NS(=O)(=O)c1ccc(N)cc1 ,4,437.2625285893112,122.06,2,-0.5594299999999999,214.25,0.4285714285714285,-1.99
CCN(CC)C(=S)SCC(Cl)=C,2,166.44079551951015,3.24,4,3.0988000000000016,223.794,0.0,-3.39
Nc1ccc(cc1)S(N)(=O)=O,3,341.3499619957354,86.18,1,-0.0837999999999999,172.20899999999995,0.5454545454545454,-1.34
CCC(C)C1(CC=C)C(=O)NC(=O)NC1=O,3,329.1388378978494,75.27000000000001,4,0.961,224.26,0.0,-2.016
CC(C)(C)c1ccccc1,0,191.02833704135648,0.0,0,2.9841000000000015,134.22199999999998,0.6,-3.66
C/C=C/C=O,1,45.60964047443681,17.07,1,0.7614000000000001,70.09100000000001,0.0,0.32
Fc1cccc(F)c1C(=O)NC(=O)Nc2cc(Cl)c(F)c(Cl)c2F ,2,825.7595339075733,58.2,2,4.511700000000001,381.1120000000001,0.5,-7.28
Cc1[nH]c(=O)n(c(=O)c1Cl)C(C)(C)C,3,465.1710152954115,54.86,0,1.2534200000000002,216.668,0.4285714285714285,-2.484
CCOP(=S)(OCC)SCSC(C)(C)C,5,205.89322139327916,18.46,7,4.506300000000004,288.44,0.0,-4.755
CCNc1nc(NC(C)(C)C)nc(OC)n1,6,347.5528924740622,71.96000000000001,4,1.5223999999999998,225.296,0.375,-3.239
CCNc1nc(NC(C)(C)C)nc(SC)n1,6,347.5528924740622,62.73,4,2.2356999999999996,241.364,0.375,-4.0
CC12CCC3C(CCC4=CC(=O)CCC34C)C2CCC1O,2,507.69574308017087,37.3,0,3.879200000000003,288.431,0.0,-4.02
CC(=O)OC3CCC4C2CCC1=CC(=O)CCC1(C)C2CCC34C ,3,606.2051148204893,43.370000000000005,1,4.450000000000004,330.4680000000001,0.0,-5.184
CCC(=O)OC3CCC4C2CCC1=CC(=O)CCC1(C)C2CCC34C ,3,620.761871865839,43.370000000000005,2,4.840100000000005,344.4950000000001,0.0,-5.37
BrC(Br)(Br)Br,0,19.11941547876375,0.0,0,3.1773,331.62699999999995,0.0,-3.14
ClC(=C(Cl)Cl)Cl,0,55.61727061434748,0.0,0,3.0682,165.834,0.0,-2.54
COc1c(O)c(Cl)c(Cl)c(Cl)c1Cl ,2,321.83115827664017,29.46,1,4.014400000000001,261.919,0.4615384615384615,-4.02
ClC(Cl)(Cl)Cl,0,19.11941547876375,0.0,0,2.5529,153.823,0.0,-2.31
CCCCCCCCCCCCCC,0,74.03910001730775,0.0,11,5.707400000000006,198.39399999999995,0.0,-7.96
Cc1c(F)c(F)c(COC(=O)C2C(C=C(Cl)C(F)(F)F)C2(C)C)c(F)c1F,2,785.4755517428026,26.3,4,5.551820000000002,418.7360000000001,0.2222222222222222,-7.321
C1CCOC1,1,15.21928094887362,9.23,0,0.7968,72.107,0.0,0.49
C1CCOCC1,1,19.40990953421706,9.23,0,1.1869,86.134,0.0,-0.03
CN(C)C(=O)N(C)C ,1,78.42945954287093,23.550000000000004,0,0.2296,116.164,0.0,0.94
O=C1N(C2CCC(=O)NC2=O)C(=O)c3ccccc13,4,587.8241612955018,83.55000000000001,1,0.0877999999999994,258.233,0.3157894736842105,-2.676
Cn1cnc2n(C)c(=O)[nH]c(=O)c12 ,5,574.1705593822572,72.68,0,-1.0397,180.16699999999997,0.6923076923076923,-2.523
Cn1c(=O)n(C)c2nc[nH]c2c1=O,5,574.1705593822572,72.68,0,-1.039700000000001,180.16699999999997,0.6923076923076923,-1.39
